Year,Date,Time,Round,Stadium,City,Country,HomeTeam,HomeGoals,AwayGoals,AwayTeam,Observation
1974,19.jun.74,19:30,Group_4,Olympiastadion,Munich,Germany,Haiti,0,7,Poland,
1974,19.jun.74,19:30,Group_4,Neckarstadion,Stuttgart,Germany,Argentina,1,1,Italy,
1974,22.jun.74,16:00,Group_2,Waldstadion,Frankfurt/Main,Germany,Scotland,1,1,Yugoslavia,
1974,22.jun.74,16:00,Group_1,Olympiastadion,Berlin_West,Germany,Australia,0,0,Chile,
1974,22.jun.74,16:00,Group_2,Parkstadion,Gelsenkirchen,Germany,Zaire,0,3,Brazil,
1974,22.jun.74,19:30,Group_1,Volksparkstadion,Hamburg,Germany,German_DR,1,0,Germany_FR,
1974,23.jun.74,16:00,Group_3,Westfalenstadion,Dortmund,Germany,Bulgaria,1,4,Netherlands,
1974,23.jun.74,16:00,Group_4,Olympiastadion,Munich,Germany,Argentina,4,1,Haiti,
1974,23.jun.74,16:00,Group_3,Rheinstadion,D???Sseldorf,Germany,Sweden,3,0,Uruguay,
1974,23.jun.74,16:00,Group_4,Neckarstadion,Stuttgart,Germany,Poland,2,1,Italy,
1974,26.jun.74,16:00,Group_B,Rheinstadion,D???Sseldorf,Germany,Yugoslavia,0,2,Germany_FR,
1974,26.jun.74,19:30,Group_A,Niedersachsenstadion,Hanover,Germany,Brazil,1,0,German_DR,
1974,26.jun.74,19:30,Group_A,Parkstadion,Gelsenkirchen,Germany,Netherlands,4,0,Argentina,
1974,26.jun.74,19:30,Group_B,Neckarstadion,Stuttgart,Germany,Sweden,0,1,Poland,
1974,30.jun.74,16:00,Group_A,Niedersachsenstadion,Hanover,Germany,Argentina,1,2,Brazil,
1974,30.jun.74,16:00,Group_B,Waldstadion,Frankfurt/Main,Germany,Poland,2,1,Yugoslavia,
1974,30.jun.74,16:00,Group_A,Parkstadion,Gelsenkirchen,Germany,German_DR,0,2,Netherlands,
1974,30.jun.74,19:30,Group_B,Rheinstadion,D???Sseldorf,Germany,Germany_FR,4,2,Sweden,
1974,03.jul.74,17:00,Group_B,Waldstadion,Frankfurt/Main,Germany,Poland,0,1,Germany_FR,
1974,03.jul.74,19:30,Group_A,Westfalenstadion,Dortmund,Germany,Netherlands,2,0,Brazil,
1974,03.jul.74,19:30,Group_A,Parkstadion,Gelsenkirchen,Germany,Argentina,1,1,German_DR,
1974,03.jul.74,19:30,Group_B,Rheinstadion,D???Sseldorf,Germany,Sweden,2,1,Yugoslavia,
1974,06.jul.74,16:00,Match_for_third_place,Olympiastadion,Munich,Germany,Brazil,0,1,Poland,
1974,07.jul.74,16:00,Final,Olympiastadion,Munich,Germany,Netherlands,1,2,Germany_FR,
1978,01.jun.78,15:00,Group_2,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Germany_FR,0,0,Poland,
1978,02.jun.78,13:45,Group_1,Estadio_Jos???_Mar???a_Minella,Mar_Del_Plata,Argentina,Italy,2,1,France,
1978,02.jun.78,16:45,Group_2,Arroyito_-_Estadio_Dr._Lisandro_de_la_Torre,Rosario,Argentina,Tunisia,3,1,Mexico,
1978,02.jun.78,19:15,Group_1,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Argentina,2,1,Hungary,
1978,03.jun.78,13:45,Group_3,Estadio_Jos???_Mar???a_Minella,Mar_Del_Plata,Argentina,Sweden,1,1,Brazil,
1978,03.jun.78,13:45,Group_3,Jose_Amalfitani,Buenos_Aires,Argentina,Austria,2,1,Spain,
1978,03.jun.78,16:45,Group_4,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Peru,3,1,Scotland,
1978,03.jun.78,16:45,Group_4,San_Martin,Mendoza,Argentina,Netherlands,3,0,IR_Iran,
1978,06.jun.78,13:45,Group_1,Estadio_Jos???_Mar???a_Minella,Mar_Del_Plata,Argentina,Italy,3,1,Hungary,
1978,06.jun.78,16:45,Group_2,Arroyito_-_Estadio_Dr._Lisandro_de_la_Torre,Rosario,Argentina,Poland,1,0,Tunisia,
1978,06.jun.78,16:45,Group_2,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Germany_FR,6,0,Mexico,
1978,06.jun.78,19:15,Group_1,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Argentina,2,1,France,
1978,07.jun.78,13:45,Group_3,Estadio_Jos???_Mar???a_Minella,Mar_Del_Plata,Argentina,Brazil,0,0,Spain,
1978,07.jun.78,13:45,Group_3,Jose_Amalfitani,Buenos_Aires,Argentina,Austria,1,0,Sweden,
1978,07.jun.78,16:45,Group_4,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Scotland,1,1,IR_Iran,
1978,07.jun.78,16:45,Group_4,San_Martin,Mendoza,Argentina,Netherlands,0,0,Peru,
1978,10.jun.78,15:10,Group_1,Estadio_Jos???_Mar???a_Minella,Mar_Del_Plata,Argentina,France,3,1,Hungary,
1978,10.jun.78,16:45,Group_2,Arroyito_-_Estadio_Dr._Lisandro_de_la_Torre,Rosario,Argentina,Poland,3,1,Mexico,
1978,10.jun.78,16:45,Group_2,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Germany_FR,0,0,Tunisia,
1978,10.jun.78,19:15,Group_1,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Italy,1,0,Argentina,
1978,11.jun.78,13:45,Group_3,Estadio_Jos???_Mar???a_Minella,Mar_Del_Plata,Argentina,Brazil,1,0,Austria,
1978,11.jun.78,13:45,Group_3,Jose_Amalfitani,Buenos_Aires,Argentina,Spain,1,0,Sweden,
1978,11.jun.78,16:45,Group_4,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Peru,4,1,Iran,
1978,11.jun.78,16:45,Group_4,San_Martin,Mendoza,Argentina,Scotland,3,2,Netherlands,
1978,14.jun.78,13:45,Group_A,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Germany_FR,0,0,Italy,
1978,14.jun.78,13:45,Group_A,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Netherlands,5,1,Austria,
1978,14.jun.78,16:45,Group_B,San_Martin,Mendoza,Argentina,Brazil,3,0,Peru,
1978,14.jun.78,19:15,Group_B,Arroyito_-_Estadio_Dr._Lisandro_de_la_Torre,Rosario,Argentina,Argentina,2,0,Poland,
1978,18.jun.78,13:45,Group_B,San_Martin,Mendoza,Argentina,Poland,1,0,Peru,
1978,18.jun.78,16:45,Group_A,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Italy,1,0,Austria,
1978,18.jun.78,16:45,Group_A,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Germany_FR,2,2,Netherlands,
1978,18.jun.78,19:15,Group_B,Arroyito_-_Estadio_Dr._Lisandro_de_la_Torre,Rosario,Argentina,Argentina,0,0,Brazil,
1978,21.jun.78,13:45,Group_A,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Netherlands,2,1,Italy,
1978,21.jun.78,13:45,Group_A,Estadio_Ol???mpico_Chateau_Carreras,Cordoba,Argentina,Austria,3,2,Germany_FR,
1978,21.jun.78,16:45,Group_B,San_Martin,Mendoza,Argentina,Brazil,3,1,Poland,
1978,21.jun.78,19:15,Group_B,Arroyito_-_Estadio_Dr._Lisandro_de_la_Torre,Rosario,Argentina,Argentina,6,0,Peru,
1978,24.jun.78,15:00,Match_for_third_place,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Brazil,2,1,Italy,
1978,25.jun.78,15:00,Final,El_Monumental_-_Estadio_Monumental_Antonio_Vespuci,Buenos_Aires,Argentina,Argentina,3,1,Netherlands,Argentina_win_after_extra_time_
1982,13.jun.82,20:00,Group_3,Camp_Nou,Barcelona,Spain,Argentina,0,1,Belgium,
1982,14.jun.82,17:15,Group_1,Estadio_Municipal_de_Bala???dos,Vigo,Spain,Italy,0,0,Poland,
1982,14.jun.82,21:00,Group_6,Ramon_Sanchez_Pizjuan,Seville,Spain,Brazil,2,1,Soviet_Union,
1982,15.jun.82,17:15,Group_1,Riazor,La_Coru???A,Spain,Peru,0,0,Cameroon,
1982,15.jun.82,21:00,Group_3,Nuevo_Estadio,Elche,Spain,Hungary,10,1,El_Salvador,
1982,15.jun.82,21:00,Group_6,La_Rosaleda,Malaga,Spain,Scotland,5,2,New_Zealand,
1982,16.jun.82,17:15,Group_2,El_Molinon,Gijon,Spain,Germany_FR,1,2,Algeria,
1982,16.jun.82,17:15,Group_4,San_Mames,Bilbao,Spain,England,3,1,France,
1982,16.jun.82,21:00,Group_5,Luis_Casanova,Valencia,Spain,Spain,1,1,Honduras,
1982,17.jun.82,17:15,Group_2,Carlos_Tartiere,Oviedo,Spain,Chile,0,1,Austria,
1982,17.jun.82,17:45,Group_4,Jose_Zorrilla,Valladolid,Spain,Czechoslovakia,1,1,Kuwait,
1982,17.jun.82,21:00,Group_5,La_Romareda,Zaragoza,Spain,Yugoslavia,0,0,Northern_Ireland,
1982,18.jun.82,17:15,Group_1,Estadio_Municipal_de_Bala???dos,Vigo,Spain,Italy,1,1,Peru,
1982,18.jun.82,21:00,Group_3,Jose_Rico_Perez,Alicante,Spain,Argentina,4,1,Hungary,
1982,18.jun.82,21:00,Group_6,Benito_Villamarin,Seville,Spain,Brazil,4,1,Scotland,
1982,19.jun.82,19:15,Group_1,Riazor,La_Coru???A,Spain,Poland,0,0,Cameroon,
1982,19.jun.82,21:00,Group_3,Nuevo_Estadio,Elche,Spain,Belgium,1,0,El_Salvador,
1982,19.jun.82,21:00,Group_6,La_Rosaleda,Malaga,Spain,Soviet_Union,3,0,New_Zealand,
1982,20.jun.82,17:15,Group_2,El_Molinon,Gijon,Spain,Germany_FR,4,1,Chile,
1982,20.jun.82,17:15,Group_4,San_Mames,Bilbao,Spain,England,2,0,Czechoslovakia,
1982,20.jun.82,21:00,Group_5,Luis_Casanova,Valencia,Spain,Spain,2,1,Yugoslavia,
1982,21.jun.82,17:15,Group_2,Carlos_Tartiere,Oviedo,Spain,Algeria,0,2,Austria,
1982,21.jun.82,17:15,Group_4,Jose_Zorrilla,Valladolid,Spain,France,4,1,Kuwait,
1982,21.jun.82,21:00,Group_5,La_Romareda,Zaragoza,Spain,Honduras,1,1,Northern_Ireland,
1982,22.jun.82,17:15,Group_1,Riazor,La_Coru???A,Spain,Poland,5,1,Peru,
1982,22.jun.82,21:00,Group_3,Nuevo_Estadio,Elche,Spain,Belgium,1,1,Hungary,
1982,22.jun.82,21:00,Group_6,La_Rosaleda,Malaga,Spain,Soviet_Union,2,2,Scotland,
1982,23.jun.82,17:15,Group_1,Estadio_Municipal_de_Bala???dos,Vigo,Spain,Italy,1,1,Cameroon,
1982,23.jun.82,21:00,Group_3,Jose_Rico_Perez,Alicante,Spain,Argentina,2,0,El_Salvador,
1982,23.jun.82,21:00,Group_6,Benito_Villamarin,Seville,Spain,Brazil,4,0,New_Zealand,
1982,24.jun.82,17:15,Group_2,Carlos_Tartiere,Oviedo,Spain,Algeria,3,2,Chile,
1982,24.jun.82,17:15,Group_4,Jose_Zorrilla,Valladolid,Spain,France,1,1,Czechoslovakia,
1982,24.jun.82,21:00,Group_5,La_Romareda,Zaragoza,Spain,Honduras,0,1,Yugoslavia,
1982,25.jun.82,17:15,Group_2,El_Molinon,Gijon,Spain,Germany_FR,1,0,Austria,
1982,25.jun.82,17:15,Group_4,San_Mames,Bilbao,Spain,England,1,0,Kuwait,
1982,25.jun.82,21:00,Group_5,Luis_Casanova,Valencia,Spain,Northern_Ireland,1,0,Spain,
1982,28.jun.82,17:15,Group_4,Vicente_Calderon,Madrid,Spain,Austria,0,1,France,
1982,28.jun.82,21:00,Group_1,Camp_Nou,Barcelona,Spain,Poland,3,0,Belgium,
1982,29.jun.82,17:15,Group_3,Sarria,Barcelona,Spain,Italy,2,1,Argentina,
1982,29.jun.82,21:00,Group_2,Santiago_Bernabeu,Madrid,Spain,Germany_FR,0,0,England,
1982,01.jul.82,17:15,Group_4,Vicente_Calderon,Madrid,Spain,Austria,2,2,Northern_Ireland,
1982,01.jul.82,21:00,Group_1,Camp_Nou,Barcelona,Spain,Belgium,0,1,Soviet_Union,
1982,02.jul.82,17:15,Group_3,Sarria,Barcelona,Spain,Argentina,1,3,Brazil,
1982,02.jul.82,21:00,Group_2,Santiago_Bernabeu,Madrid,Spain,Germany_FR,2,1,Spain,
1982,04.jul.82,17:15,Group_4,Vicente_Calderon,Madrid,Spain,France,4,1,Northern_Ireland,
1982,04.jul.82,21:00,Group_1,Camp_Nou,Barcelona,Spain,Poland,0,0,Soviet_Union,
1982,05.jul.82,17:15,Group_3,Sarria,Barcelona,Spain,Italy,3,2,Brazil,
1982,05.jul.82,21:00,Group_2,Santiago_Bernabeu,Madrid,Spain,Spain,0,0,England,
1982,08.jul.82,17:15,Semi-finals,Camp_Nou,Barcelona,Spain,Poland,0,2,Italy,
1982,08.jul.82,21:00,Semi-finals,Ramon_Sanchez_Pizjuan,Seville,Spain,Germany_FR,3,3,France,win_on_penalties_(5_-_4)_
1982,10.jul.82,20:00,Match_for_third_place,Jose_Rico_Perez,Alicante,Spain,Poland,3,2,France,
1982,11.jul.82,20:00,Final,Santiago_Bernabeu,Madrid,Spain,Italy,3,1,Germany_FR,
1986,31.maj.86,12:00,Group_A,Estadio_Azteca,Mexico_City,Mexico,Bulgaria,1,1,Italy,
1986,01.jun.86,16:00,Group_C,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Canada,0,1,France,
1986,01.jun.86,12:00,Group_D,Jalisco,Guadalajara,Mexico,Spain,0,1,Brazil,
1986,02.jun.86,12:00,Group_C,Estadio_Irapuato,Irapuato,Mexico,Soviet_Union,6,0,Hungary,
1986,02.jun.86,12:00,Group_A,Estadio_Ol???mpico_Universitario,Mexico_City,Mexico,Argentina,3,1,Korea_Republic,
1986,02.jun.86,16:00,Group_F,Estadio_Universitario,Monterrey,Mexico,Morocco,0,0,Poland,
1986,03.jun.86,12:00,Group_D,Tres_de_Marzo,Guadalajara,Mexico,Algeria,1,1,Northern_Ireland,
1986,03.jun.86,12:00,Group_B,Estadio_Azteca,Mexico_City,Mexico,Belgium,1,2,Mexico,
1986,03.jun.86,16:00,Group_F,Tecnologico,Monterrey,Mexico,Portugal,1,0,England,
1986,04.jun.86,12:00,Group_B,Bombonera_-_Estadio_Nemesio_Diez,Toluca,Mexico,Paraguay,1,0,Iraq,
1986,04.jun.86,16:00,Group_E,Neza,Nezahualcoyotl,Mexico,Scotland,0,1,Denmark,
1986,04.jun.86,12:00,Group_E,Estadio_Corregidora,Queretaro,Mexico,Uruguay,1,1,Germany_FR,
1986,05.jun.86,12:00,Group_A,Cuauhtemoc,Puebla,Mexico,Italy,1,1,Argentina,
1986,05.jun.86,12:00,Group_C,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,France,1,1,Soviet_Union,
1986,05.jun.86,16:00,Group_A,Estadio_Ol???mpico_Universitario,Mexico_City,Mexico,Korea_Republic,1,1,Bulgaria,
1986,06.jun.86,12:00,Group_C,Estadio_Irapuato,Irapuato,Mexico,Hungary,2,0,Canada,
1986,06.jun.86,12:00,Group_D,Jalisco,Guadalajara,Mexico,Brazil,1,0,Algeria,
1986,06.jun.86,16:00,Group_F,Tecnologico,Monterrey,Mexico,England,0,0,Morocco,
1986,07.jun.86,12:00,Group_D,Tres_de_Marzo,Guadalajara,Mexico,Northern_Ireland,1,2,Spain,
1986,07.jun.86,12:00,Group_B,Estadio_Azteca,Mexico_City,Mexico,Mexico,1,1,Paraguay,
1986,07.jun.86,16:00,Group_F,Estadio_Universitario,Monterrey,Mexico,Poland,1,0,Portugal,
1986,08.jun.86,12:00,Group_B,Bombonera_-_Estadio_Nemesio_Diez,Toluca,Mexico,Iraq,1,2,Belgium,
1986,08.jun.86,16:00,Group_E,Neza,Nezahualcoyotl,Mexico,Denmark,6,1,Uruguay,
1986,08.jun.86,12:00,Group_E,Estadio_Corregidora,Queretaro,Mexico,Germany_FR,2,1,Scotland,
1986,09.jun.86,12:00,Group_C,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Hungary,0,3,France,
1986,09.jun.86,12:00,Group_C,Estadio_Irapuato,Irapuato,Mexico,Soviet_Union,2,0,Canada,
1986,10.jun.86,12:00,Group_A,Cuauhtemoc,Puebla,Mexico,Korea_Republic,2,3,Italy,
1986,10.jun.86,12:00,Group_A,Estadio_Ol???mpico_Universitario,Mexico_City,Mexico,Argentina,2,0,Bulgaria,
1986,11.jun.86,12:00,Group_B,Bombonera_-_Estadio_Nemesio_Diez,Toluca,Mexico,Paraguay,2,2,Belgium,
1986,11.jun.86,12:00,Group_B,Estadio_Azteca,Mexico_City,Mexico,Iraq,0,1,Mexico,
1986,11.jun.86,16:00,Group_F,Tres_de_Marzo,Guadalajara,Mexico,Portugal,1,3,Morocco,
1986,11.jun.86,16:00,Group_F,Tecnologico,Monterrey,Mexico,England,3,0,Poland,
1986,12.jun.86,12:00,Group_D,Jalisco,Guadalajara,Mexico,Northern_Ireland,0,3,Brazil,
1986,12.jun.86,12:00,Group_D,Tecnologico,Monterrey,Mexico,Algeria,0,3,Spain,
1986,13.jun.86,12:00,Group_E,Neza,Nezahualcoyotl,Mexico,Scotland,0,0,Uruguay,
1986,13.jun.86,12:00,Group_E,Estadio_Corregidora,Queretaro,Mexico,Denmark,2,0,Germany_FR,
1986,15.jun.86,16:00,Round_of_16,Nou_Camp_-_Estadio_Le???n,Leon,Mexico,Soviet_Union,3,4,Belgium,Belgium_win_after_extra_time_
1986,15.jun.86,12:00,Round_of_16,Estadio_Azteca,Mexico_City,Mexico,Mexico,2,0,Bulgaria,
1986,16.jun.86,16:00,Round_of_16,Cuauhtemoc,Puebla,Mexico,Argentina,1,0,Uruguay,
1986,16.jun.86,12:00,Round_of_16,Jalisco,Guadalajara,Mexico,Brazil,4,0,Poland,
1986,17.jun.86,12:00,Round_of_16,Estadio_Ol???mpico_Universitario,Mexico_City,Mexico,Italy,0,2,France,
1986,17.jun.86,16:00,Round_of_16,Estadio_Universitario,Monterrey,Mexico,Morocco,0,1,Germany_FR,
1986,18.jun.86,12:00,Round_of_16,Estadio_Azteca,Mexico_City,Mexico,England,3,0,Paraguay,
1986,18.jun.86,16:00,Round_of_16,Estadio_Corregidora,Queretaro,Mexico,Denmark,1,5,Spain,
1986,21.jun.86,12:00,Quarter-finals,Jalisco,Guadalajara,Mexico,Brazil,1,1,France,France_win_on_penalties_(3_-_4)_
1986,21.jun.86,16:00,Quarter-finals,Estadio_Universitario,Monterrey,Mexico,Germany_FR,0,0,Mexico,Germany_FR_win_on_penalties_(4_-_1)_
1986,22.jun.86,16:00,Quarter-finals,Cuauhtemoc,Puebla,Mexico,Spain,1,1,Belgium,Belgium_win_on_penalties_(4_-_5)_
1986,22.jun.86,12:00,Quarter-finals,Estadio_Azteca,Mexico_City,Mexico,Argentina,2,1,England,
1986,25.jun.86,12:00,Semi-finals,Jalisco,Guadalajara,Mexico,France,0,2,Germany_FR,
1986,25.jun.86,16:00,Semi-finals,Estadio_Azteca,Mexico_City,Mexico,Argentina,2,0,Belgium,
1986,28.jun.86,12:00,Match_for_third_place,Cuauhtemoc,Puebla,Mexico,France,4,2,Belgium,France_win_after_extra_time_
1986,29.jun.86,12:00,Final,Estadio_Azteca,Mexico_City,Mexico,Argentina,3,2,Germany_FR,
1990,08.jun.90,18:00,Group_B,Giuseppe_Meazza,Milan,Italy,Argentina,0,1,Cameroon,
1990,09.jun.90,17:00,Group_B,Stadio_San_Nicola,Bari,Italy,Soviet_Union,0,2,Romania,
1990,09.jun.90,17:00,Group_D,Renato_Dall_Ara,Bologna,Italy,United_Arab_Emirates,0,2,Colombia,
1990,09.jun.90,21:00,Group_A,Stadio_Olimpico,Rome,Italy,Italy,1,0,Austria,
1990,10.jun.90,17:00,Group_A,Comunale,Florence,Italy,USA,1,5,Czechoslovakia,
1990,10.jun.90,21:00,Group_C,Stadio_delle_Alpi,Turin,Italy,Brazil,2,1,Sweden,
1990,10.jun.90,21:00,Group_D,Giuseppe_Meazza,Milan,Italy,Germany_FR,4,1,Yugoslavia,
1990,11.jun.90,17:00,Group_C,Luigi_Ferraris,Genoa,Italy,Costa_Rica,1,0,Scotland,
1990,11.jun.90,21:00,Group_F,Sant_Elia,Cagliari,Italy,England,1,1,Republic_of_Ireland,
1990,12.jun.90,17:00,Group_E,Marc_Antonio_Bentegodi,Verona,Italy,Belgium,2,0,Korea_Republic,
1990,12.jun.90,21:00,Group_F,Della_Favorita,Palermo,Italy,Netherlands,1,1,Egypt,
1990,13.jun.90,17:00,Group_E,Dacia_Arena,Udine,Italy,Uruguay,0,0,Spain,
1990,13.jun.90,21:00,Group_B,San_Paolo,Naples,Italy,Argentina,2,0,Soviet_Union,
1990,14.jun.90,17:00,Group_B,Stadio_San_Nicola,Bari,Italy,Cameroon,2,1,Romania,
1990,14.jun.90,17:00,Group_D,Renato_Dall_Ara,Bologna,Italy,Yugoslavia,1,0,Colombia,
1990,14.jun.90,21:00,Group_A,Stadio_Olimpico,Rome,Italy,Italy,1,0,USA,
1990,15.jun.90,17:00,Group_A,Comunale,Florence,Italy,Austria,0,1,Czechoslovakia,
1990,15.jun.90,21:00,Group_D,Giuseppe_Meazza,Milan,Italy,Germany_FR,5,1,United_Arab_Emirates,
1990,16.jun.90,17:00,Group_C,Stadio_delle_Alpi,Turin,Italy,Brazil,1,0,Costa_Rica,
1990,16.jun.90,21:00,Group_C,Luigi_Ferraris,Genoa,Italy,Sweden,1,2,Scotland,
1990,16.jun.90,21:00,Group_F,Sant_Elia,Cagliari,Italy,England,0,0,Netherlands,
1990,17.jun.90,17:00,Group_F,Della_Favorita,Palermo,Italy,Republic_of_Ireland,0,0,Egypt,
1990,17.jun.90,21:00,Group_E,Dacia_Arena,Udine,Italy,Korea_Republic,1,3,Spain,
1990,17.jun.90,21:00,Group_E,Marc_Antonio_Bentegodi,Verona,Italy,Belgium,3,1,Uruguay,
1990,18.jun.90,21:00,Group_B,San_Paolo,Naples,Italy,Argentina,1,1,Romania,
1990,18.jun.90,21:00,Group_B,Stadio_San_Nicola,Bari,Italy,Cameroon,0,4,Soviet_Union,
1990,19.jun.90,17:00,Group_D,Giuseppe_Meazza,Milan,Italy,Germany_FR,1,1,Colombia,
1990,19.jun.90,17:00,Group_D,Renato_Dall_Ara,Bologna,Italy,Yugoslavia,4,1,United_Arab_Emirates,
1990,19.jun.90,21:00,Group_A,Stadio_Olimpico,Rome,Italy,Italy,2,0,Czechoslovakia,
1990,19.jun.90,21:00,Group_A,Comunale,Florence,Italy,Austria,2,1,USA,
1990,20.jun.90,21:00,Group_C,Stadio_delle_Alpi,Turin,Italy,Brazil,1,0,Scotland,
1990,20.jun.90,21:00,Group_C,Luigi_Ferraris,Genoa,Italy,Sweden,1,2,Costa_Rica,
1990,21.jun.90,17:00,Group_E,Friuli,Udine,Italy,Korea_Republic,0,1,Uruguay,
1990,21.jun.90,17:00,Group_E,Marc_Antonio_Bentegodi,Verona,Italy,Belgium,1,2,Spain,
1990,21.jun.90,21:00,Group_F,Della_Favorita,Palermo,Italy,Republic_of_Ireland,1,1,Netherlands,
1990,21.jun.90,21:00,Group_F,Sant_Elia,Cagliari,Italy,England,1,0,Egypt,
1990,23.jun.90,17:00,Round_of_16,San_Paolo,Naples,Italy,Cameroon,2,1,Colombia,Cameroon_win_after_extra_time_
1990,23.jun.90,21:00,Round_of_16,Stadio_San_Nicola,Bari,Italy,Czechoslovakia,4,1,Costa_Rica,
1990,24.jun.90,17:00,Round_of_16,Stadio_delle_Alpi,Turin,Italy,Brazil,0,1,Argentina,
1990,24.jun.90,21:00,Round_of_16,Giuseppe_Meazza,Milan,Italy,Germany_FR,2,1,Netherlands,
1990,25.jun.90,17:00,Round_of_16,Luigi_Ferraris,Genoa,Italy,Republic_of_Ireland,0,0,Romania,Republic_of_Ireland_win_on_penalties_(5_-_4)_
1990,25.jun.90,21:00,Round_of_16,Stadio_Olimpico,Rome,Italy,Italy,2,0,Uruguay,
1990,26.jun.90,17:00,Round_of_16,Marc_Antonio_Bentegodi,Verona,Italy,Spain,1,2,Yugoslavia,Yugoslavia_win_after_extra_time_
1990,26.jun.90,21:00,Round_of_16,Renato_Dall_Ara,Bologna,Italy,England,1,0,Belgium,England_win_after_extra_time_
1990,30.jun.90,17:00,Quarter-finals,Comunale,Florence,Italy,Yugoslavia,0,0,Argentina,win_on_penalties_(2_-_3)_
1990,30.jun.90,21:00,Quarter-finals,Stadio_Olimpico,Rome,Italy,Italy,1,0,Republic_of_Ireland,
1990,01.jul.90,17:00,Quarter-finals,Giuseppe_Meazza,Milan,Italy,Germany_FR,1,0,Czechoslovakia,
1990,01.jul.90,21:00,Quarter-finals,San_Paolo,Naples,Italy,England,3,2,Cameroon,England_win_after_extra_time_
1990,03.jul.90,20:00,Semi-finals,San_Paolo,Naples,Italy,Italy,1,1,Argentina,win_on_penalties_(3_-_4)_
1990,04.jul.90,20:00,Semi-finals,Stadio_delle_Alpi,Turin,Italy,Germany_FR,1,1,England,win_on_penalties_(4_-_3)_
1990,07.jul.90,20:00,Match_for_third_place,Stadio_San_Nicola,Bari,Italy,Italy,2,1,England,
1990,08.jul.90,20:00,Final,Stadio_Olimpico,Rome,Italy,Germany_FR,1,0,Argentina,
1994,17.jun.94,19:30,Group_C,Cotton_Bowl,Dallas,USA,Spain,2,2,Korea_Republic,
1994,17.jun.94,15:00,Group_C,Soldier_Field,Chicago,USA,Germany,1,0,Bolivia,
1994,18.jun.94,11:30,Group_A,Pontiac_Silverdome,Detroit,USA,USA,1,1,Switzerland,
1994,18.jun.94,16:00,Group_E,Giants_Stadium,New_York/New_Jersey,USA,Italy,0,1,Republic_of_Ireland,
1994,18.jun.94,19:30,Group_A,Rose_Bowl,Los_Angeles,USA,Colombia,1,3,Romania,
1994,19.jun.94,12:30,Group_F,Citrus_Bowl,Orlando,USA,Belgium,1,0,Morocco,
1994,19.jun.94,16:00,Group_E,RFK_Stadium,Washington_Dc,USA,Norway,1,0,Mexico,
1994,19.jun.94,19:30,Group_B,Rose_Bowl,Los_Angeles,USA,Cameroon,2,2,Sweden,
1994,20.jun.94,19:30,Group_F,RFK_Stadium,Washington_Dc,USA,Netherlands,2,1,Saudi_Arabia,
1994,20.jun.94,16:00,Group_B,Stanford_Stadium,San_Francisco,USA,Brazil,2,0,Russia,
1994,21.jun.94,12:30,Group_D,Foxboro_Stadium,Boston,USA,Argentina,4,0,Greece,
1994,21.jun.94,19:30,Group_D,Cotton_Bowl,Dallas,USA,Nigeria,3,0,Bulgaria,
1994,21.jun.94,16:00,Group_C,Soldier_Field,Chicago,USA,Germany,1,1,Spain,
1994,22.jun.94,16:00,Group_A,Pontiac_Silverdome,Detroit,USA,Romania,1,4,Switzerland,
1994,22.jun.94,19:30,Group_A,Rose_Bowl,Los_Angeles,USA,USA,2,1,Colombia,
1994,23.jun.94,16:00,Group_E,Giants_Stadium,New_York/New_Jersey,USA,Italy,1,0,Norway,
1994,23.jun.94,19:30,Group_C,Foxboro_Stadium,Boston,USA,Korea_Republic,0,0,Bolivia,
1994,24.jun.94,12:30,Group_E,Citrus_Bowl,Orlando,USA,Mexico,2,1,Republic_of_Ireland,
1994,24.jun.94,19:30,Group_B,Pontiac_Silverdome,Detroit,USA,Sweden,3,1,Russia,
1994,24.jun.94,16:00,Group_B,Stanford_Stadium,San_Francisco,USA,Brazil,3,0,Cameroon,
1994,25.jun.94,12:30,Group_F,Citrus_Bowl,Orlando,USA,Belgium,1,0,Netherlands,
